user_id,signup_date,first_order_date,city,acquisition_channel,initial_promo_received,is_uber_cross_user
U002614,2025-09-13,2025-09-25,Los Angeles,Paid Social,True,False
U002615,2025-11-01,2025-11-08,Los Angeles,Paid Social,False,False
U002616,2025-08-15,2025-09-11,Seattle,Uber Cross-App,False,True
U002617,2025-12-28,2026-01-13,Los Angeles,Organic,False,False
U002618,2026-02-22,2026-03-06,Los Angeles,Uber Cross-App,True,False
U002619,2025-10-11,2025-11-10,Seattle,Uber Cross-App,False,True
U002620,2026-03-01,2026-03-05,Los Angeles,Paid Social,True,False
U002621,2025-07-25,2025-08-04,Seattle,Referral,True,False
U002622,2025-10-12,2025-10-19,Los Angeles,Paid Social,True,False
U002623,2025-11-26,2025-12-31,Los Angeles,Referral,False,False
U002624,2026-01-19,2026-01-28,Phoenix,Paid Social,True,False
U002625,2025-08-27,2025-09-09,Phoenix,Referral,True,False
U002626,2025-09-26,2025-10-09,Los Angeles,Referral,False,True
U002627,2026-03-06,2026-03-19,San Francisco,Paid Social,True,False
U002628,2025-10-21,2025-11-22,San Francisco,Uber Cross-App,False,True
U002629,2025-11-01,2025-11-08,Phoenix,Local Campaign,True,False
U002630,2026-01-21,2026-02-01,Phoenix,Organic,True,False
U002631,2025-07-11,2025-07-22,Los Angeles,Local Campaign,True,False
U002632,2025-09-24,2025-09-30,San Francisco,Local Campaign,False,True
U002633,2026-02-23,2026-03-16,Los Angeles,Local Campaign,False,False
U002634,2025-07-19,2025-07-22,Phoenix,Paid Social,True,True
U002635,2025-07-07,2025-07-15,San Francisco,Uber Cross-App,True,True
U002636,2026-03-10,2026-03-18,Los Angeles,Paid Social,True,True
U002637,2025-10-15,2025-10-30,Los Angeles,Uber Cross-App,False,False
U002638,2026-02-01,2026-02-11,Phoenix,Uber Cross-App,True,True
U002639,2025-12-04,2026-01-06,San Francisco,Local Campaign,False,False
U002640,2025-10-28,2025-11-07,Seattle,Uber Cross-App,False,False
U002641,2026-03-14,2026-03-18,Los Angeles,Referral,False,False
U002642,2025-12-15,2025-12-23,Los Angeles,Uber Cross-App,False,True
U002643,2025-08-04,2025-08-04,San Francisco,Local Campaign,True,True
U002644,2026-01-07,2026-01-21,Los Angeles,Referral,True,False
U002645,2026-02-28,2026-02-28,Los Angeles,Local Campaign,True,False
U002646,2025-11-22,2026-01-02,San Diego,Uber Cross-App,False,True
U002647,2025-07-13,2025-07-23,San Francisco,Organic,True,False
U002648,2026-03-17,2026-03-25,Phoenix,Uber Cross-App,False,True
U002649,2026-03-20,2026-03-23,Los Angeles,Local Campaign,True,False
U002650,2025-09-28,2025-10-25,Los Angeles,Organic,False,False
U002651,2025-10-11,2025-10-13,Los Angeles,Paid Social,True,True
U002652,2025-08-19,2025-08-26,Los Angeles,Organic,True,False
U002653,2026-02-15,2026-02-23,Los Angeles,Uber Cross-App,True,False
U002654,2025-07-16,2025-07-18,Seattle,Uber Cross-App,True,True
U002655,2026-02-17,2026-03-01,San Francisco,Uber Cross-App,False,False
U002656,2025-10-29,2025-11-09,Seattle,Uber Cross-App,True,True
U002657,2026-03-27,2026-03-31,Los Angeles,Referral,False,False
U002658,2025-10-21,2025-11-26,Phoenix,Uber Cross-App,False,True
U002659,2025-12-02,2025-12-04,Seattle,Referral,True,False
U002660,2026-03-24,2026-03-31,Phoenix,Uber Cross-App,False,False
U002661,2025-07-22,2025-08-04,San Francisco,Uber Cross-App,True,False
U002662,2025-12-05,2025-12-16,Los Angeles,Organic,True,False
U002663,2025-09-22,2025-10-03,Phoenix,Local Campaign,True,False
U002664,2025-11-04,2025-11-07,Phoenix,Uber Cross-App,True,True
U002665,2026-01-12,2026-01-12,Seattle,Organic,True,False
U002666,2026-01-29,2026-02-24,Los Angeles,Local Campaign,False,False
U002667,2025-07-19,2025-07-26,Phoenix,Uber Cross-App,True,False
U002668,2025-10-03,2025-10-17,San Francisco,Organic,True,False
U002669,2025-07-13,2025-08-02,Los Angeles,Organic,False,False
U002670,2026-01-17,2026-01-17,Phoenix,Uber Cross-App,True,True
U002671,2025-08-05,2025-08-19,Phoenix,Referral,True,True
U002672,2025-09-25,2025-10-04,Seattle,Referral,True,False
U002673,2026-01-10,2026-02-05,Seattle,Paid Social,False,False
U002674,2025-12-16,2026-01-28,Phoenix,Uber Cross-App,False,False
U002675,2025-11-10,2025-11-11,Los Angeles,Paid Social,True,False
U002676,2025-12-25,2026-01-05,San Diego,Uber Cross-App,True,True
U002677,2025-09-23,2025-10-05,Phoenix,Paid Social,True,True
U002678,2025-11-24,2025-12-07,Los Angeles,Uber Cross-App,True,True
U002679,2025-11-22,2025-11-22,Seattle,Organic,True,False
U002680,2025-12-21,2026-01-28,Los Angeles,Uber Cross-App,False,False
U002681,2026-01-12,2026-02-15,San Diego,Organic,False,False
U002682,2026-01-30,2026-02-10,San Diego,Local Campaign,True,True
U002683,2026-03-31,2026-03-31,Los Angeles,Referral,True,False
U002684,2025-11-06,2025-11-18,Los Angeles,Paid Social,True,True
U002685,2026-03-13,2026-03-27,Los Angeles,Local Campaign,True,False
U002686,2025-11-24,2025-12-29,San Francisco,Uber Cross-App,False,True
U002687,2025-10-13,2025-10-25,Los Angeles,Uber Cross-App,True,True
U002688,2026-01-26,2026-02-08,San Francisco,Uber Cross-App,True,True
U002689,2025-10-15,2025-10-15,Los Angeles,Paid Social,True,True
U002690,2025-09-15,2025-09-16,Los Angeles,Paid Social,True,True
U002691,2025-12-05,2025-12-16,Los Angeles,Referral,True,False
U002692,2025-12-09,2025-12-20,Los Angeles,Uber Cross-App,True,True
U002693,2025-08-19,2025-08-25,Los Angeles,Paid Social,False,False
U002694,2025-12-14,2025-12-14,Los Angeles,Paid Social,True,False
U002695,2025-12-07,2025-12-15,Los Angeles,Uber Cross-App,False,True
U002696,2025-09-07,2025-09-12,San Francisco,Local Campaign,True,True
U002697,2025-09-04,2025-09-24,San Francisco,Paid Social,False,False
U002698,2025-10-07,2025-10-15,San Francisco,Uber Cross-App,True,True
U002699,2026-03-19,2026-03-31,Los Angeles,Uber Cross-App,False,True
U002700,2025-11-27,2025-12-07,Seattle,Uber Cross-App,True,False
U002701,2025-07-07,2025-07-07,Phoenix,Organic,True,False
U002702,2026-02-28,2026-03-26,Los Angeles,Uber Cross-App,False,True
U002703,2026-01-30,2026-02-02,Los Angeles,Uber Cross-App,False,False
U002704,2025-11-01,2025-11-12,Los Angeles,Local Campaign,True,True
U002705,2025-08-28,2025-09-11,Los Angeles,Local Campaign,False,True
U002706,2026-01-20,2026-01-22,Los Angeles,Paid Social,True,False
U002707,2025-08-08,2025-08-09,Los Angeles,Referral,False,False
U002708,2026-03-22,2026-03-31,San Francisco,Uber Cross-App,True,False
U002709,2025-12-08,2026-01-03,Los Angeles,Referral,False,False
U002710,2026-01-11,2026-01-23,Los Angeles,Referral,True,False
U002711,2025-07-17,2025-07-25,Los Angeles,Paid Social,True,False
U002712,2025-09-16,2025-09-22,Los Angeles,Paid Social,False,False
U002713,2026-02-24,2026-03-31,San Diego,Uber Cross-App,False,True
U002714,2025-12-29,2025-12-31,San Francisco,Uber Cross-App,False,True
U002715,2025-08-28,2025-09-14,Los Angeles,Uber Cross-App,False,True
U002716,2025-11-06,2025-11-20,San Francisco,Uber Cross-App,True,True
U002717,2025-09-19,2025-11-01,Seattle,Paid Social,False,False
U002718,2025-10-31,2025-11-14,San Francisco,Uber Cross-App,True,True
U002719,2025-08-02,2025-08-31,Phoenix,Local Campaign,False,False
U002720,2025-08-09,2025-09-09,Los Angeles,Paid Social,False,False
U002721,2026-02-05,2026-02-05,Los Angeles,Referral,True,False
U002722,2025-10-22,2025-11-05,Phoenix,Uber Cross-App,True,False
U002723,2025-09-24,2025-10-01,Los Angeles,Uber Cross-App,True,False
U002724,2025-07-23,2025-09-05,Phoenix,Referral,False,True
U002725,2025-12-15,2025-12-20,Los Angeles,Paid Social,True,False
U002726,2026-01-02,2026-01-29,Phoenix,Uber Cross-App,False,True
U002727,2026-03-22,2026-03-25,Los Angeles,Local Campaign,True,False
U002728,2026-01-24,2026-01-27,Los Angeles,Uber Cross-App,False,True
U002729,2025-09-19,2025-09-22,San Francisco,Uber Cross-App,True,True
U002730,2026-03-15,2026-03-31,Phoenix,Local Campaign,False,False
U002731,2026-03-31,2026-03-31,Los Angeles,Uber Cross-App,True,False
U002732,2026-03-09,2026-03-10,Los Angeles,Organic,True,False
U002733,2025-10-27,2025-11-12,Los Angeles,Paid Social,False,False
U002734,2025-07-17,2025-07-31,Phoenix,Paid Social,True,True
U002735,2025-10-02,2025-10-02,Phoenix,Uber Cross-App,True,False
U002736,2025-07-19,2025-08-08,Los Angeles,Organic,False,False
U002737,2026-01-24,2026-02-03,San Francisco,Uber Cross-App,True,True
U002738,2026-01-04,2026-01-10,San Diego,Uber Cross-App,False,True
U002739,2025-07-10,2025-07-12,Los Angeles,Paid Social,True,True
U002740,2025-08-26,2025-09-25,Los Angeles,Local Campaign,False,False
U002741,2026-01-28,2026-03-09,Phoenix,Uber Cross-App,False,False
U002742,2025-08-12,2025-08-12,Seattle,Organic,True,False
U002743,2025-08-10,2025-08-12,San Francisco,Uber Cross-App,True,True
U002744,2025-08-21,2025-08-25,Los Angeles,Referral,True,False
U002745,2025-11-16,2025-11-20,Los Angeles,Referral,True,False
U002746,2026-03-21,2026-03-31,Los Angeles,Referral,False,False
U002747,2026-01-10,2026-01-23,San Diego,Referral,True,False
U002748,2025-11-28,2025-12-12,Los Angeles,Organic,True,True
U002749,2026-03-13,2026-03-31,San Francisco,Uber Cross-App,False,True
U002750,2026-03-06,2026-03-17,Los Angeles,Paid Social,True,False
U002751,2025-10-31,2025-12-07,Los Angeles,Paid Social,False,False
U002752,2025-09-28,2025-10-10,San Diego,Referral,True,False
U002753,2025-12-17,2026-01-03,Seattle,Local Campaign,False,False
U002754,2025-10-03,2025-10-08,Los Angeles,Paid Social,True,True
U002755,2026-03-17,2026-03-29,San Diego,Paid Social,True,False
U002756,2025-11-07,2025-12-01,Los Angeles,Organic,False,False
U002757,2025-07-19,2025-09-02,San Francisco,Uber Cross-App,False,False
U002758,2025-11-11,2025-11-23,Phoenix,Organic,False,True
U002759,2025-07-19,2025-09-02,Los Angeles,Local Campaign,False,False
U002760,2026-02-08,2026-02-15,Los Angeles,Uber Cross-App,True,True
U002761,2025-11-04,2025-12-18,Los Angeles,Referral,False,False
U002762,2025-12-10,2025-12-20,San Francisco,Referral,False,False
U002763,2025-08-03,2025-08-13,Seattle,Local Campaign,True,False
U002764,2025-09-16,2025-09-25,Phoenix,Local Campaign,True,True
U002765,2025-11-07,2025-11-12,San Diego,Organic,False,False
U002766,2025-10-08,2025-10-18,Los Angeles,Paid Social,True,False
U002767,2025-08-23,2025-08-27,Phoenix,Organic,False,False
U002768,2025-09-23,2025-10-01,San Francisco,Referral,True,False
U002769,2025-11-06,2025-11-07,Los Angeles,Referral,True,False
U002770,2025-12-22,2026-01-03,Los Angeles,Uber Cross-App,True,True
U002771,2025-07-17,2025-07-22,San Francisco,Paid Social,True,False
U002772,2025-08-23,2025-09-28,San Francisco,Organic,False,False
U002773,2025-12-27,2026-02-03,Phoenix,Paid Social,False,False
U002774,2025-11-05,2025-11-12,Los Angeles,Paid Social,True,False
U002775,2025-11-22,2025-12-11,Phoenix,Organic,False,False
U002776,2025-07-02,2025-07-13,Los Angeles,Organic,False,False
U002777,2025-08-25,2025-08-31,San Francisco,Uber Cross-App,True,True
U002778,2025-07-21,2025-07-25,Phoenix,Referral,True,False
U002779,2026-02-25,2026-02-25,Los Angeles,Organic,True,False
U002780,2025-07-09,2025-07-17,Los Angeles,Local Campaign,False,False
U002781,2025-11-08,2025-12-06,Seattle,Uber Cross-App,False,True
U002782,2026-03-23,2026-03-31,San Francisco,Local Campaign,True,False
U002783,2026-01-25,2026-01-26,San Diego,Paid Social,True,False
U002784,2026-01-19,2026-01-25,San Francisco,Local Campaign,True,False
U002785,2026-02-13,2026-03-18,Los Angeles,Referral,False,True
U002786,2025-11-29,2025-11-30,San Francisco,Paid Social,True,False
U002787,2025-12-09,2025-12-23,San Diego,Paid Social,True,True
U002788,2025-07-16,2025-08-02,Los Angeles,Local Campaign,False,True
U002789,2026-03-31,2026-03-31,Los Angeles,Paid Social,True,False
U002790,2025-07-22,2025-07-31,San Diego,Organic,False,False
U002791,2025-10-03,2025-10-30,Seattle,Organic,False,False
U002792,2025-09-17,2025-09-17,San Diego,Uber Cross-App,False,True
U002793,2025-12-20,2026-01-27,Los Angeles,Local Campaign,False,False
U002794,2025-09-28,2025-10-24,San Francisco,Local Campaign,False,False
U002795,2026-03-04,2026-03-14,Los Angeles,Paid Social,True,False
U002796,2025-12-25,2025-12-31,San Francisco,Referral,True,False
U002797,2026-02-26,2026-03-04,San Francisco,Paid Social,True,False
U002798,2026-03-03,2026-03-27,San Diego,Uber Cross-App,False,False
U002799,2025-10-11,2025-11-15,Los Angeles,Organic,False,True
U002800,2025-10-01,2025-10-15,Los Angeles,Paid Social,True,True
U002801,2025-07-10,2025-07-24,San Francisco,Paid Social,True,True
U002802,2025-08-06,2025-09-19,Seattle,Uber Cross-App,False,True
U002803,2025-10-04,2025-10-25,Phoenix,Organic,False,False
U002804,2026-03-04,2026-03-05,San Diego,Referral,True,False
U002805,2025-07-13,2025-07-19,San Francisco,Uber Cross-App,False,True
U002806,2025-07-29,2025-09-03,Los Angeles,Paid Social,False,False
U002807,2026-03-05,2026-03-05,Los Angeles,Referral,True,False
U002808,2026-01-12,2026-02-25,Los Angeles,Paid Social,False,False
U002809,2025-07-23,2025-08-05,Los Angeles,Local Campaign,True,False
U002810,2025-11-23,2025-12-03,Los Angeles,Paid Social,True,False
U002811,2026-03-09,2026-03-12,Seattle,Uber Cross-App,False,True
U002812,2026-02-13,2026-02-18,Los Angeles,Paid Social,False,False
U002813,2025-08-11,2025-09-08,Los Angeles,Paid Social,False,False
U002814,2025-12-20,2026-01-09,Los Angeles,Organic,False,True
U002815,2025-09-20,2025-10-03,Los Angeles,Paid Social,True,False
U002816,2026-03-28,2026-03-31,Phoenix,Uber Cross-App,True,True
U002817,2026-02-16,2026-03-26,Los Angeles,Local Campaign,False,False
U002818,2025-07-07,2025-07-16,San Diego,Paid Social,False,False
U002819,2025-10-22,2025-11-16,Los Angeles,Local Campaign,False,False
U002820,2026-01-21,2026-03-04,San Francisco,Uber Cross-App,False,True
U002821,2025-09-18,2025-09-29,Los Angeles,Paid Social,True,False
U002822,2025-08-03,2025-08-15,Los Angeles,Organic,True,False
U002823,2025-09-29,2025-10-29,Phoenix,Uber Cross-App,False,True
U002824,2026-02-13,2026-02-15,Los Angeles,Referral,True,False
U002825,2025-09-06,2025-09-12,Seattle,Uber Cross-App,False,False
U002826,2026-03-01,2026-03-11,Los Angeles,Paid Social,True,False
U002827,2025-08-17,2025-08-18,San Francisco,Uber Cross-App,True,True
U002828,2025-10-24,2025-11-02,San Francisco,Organic,True,False
U002829,2026-03-07,2026-03-21,San Francisco,Uber Cross-App,False,True
U002830,2026-01-19,2026-01-31,San Francisco,Uber Cross-App,True,True
U002831,2026-02-16,2026-02-23,San Francisco,Organic,False,True
U002832,2025-12-21,2025-12-24,Los Angeles,Referral,True,False
U002833,2025-08-29,2025-09-10,Los Angeles,Organic,True,False
U002834,2025-09-22,2025-09-26,San Francisco,Uber Cross-App,True,False
U002835,2025-11-24,2025-11-28,San Diego,Paid Social,True,False
U002836,2025-07-31,2025-09-11,San Diego,Uber Cross-App,False,True
U002837,2026-01-12,2026-01-25,San Francisco,Paid Social,True,False
U002838,2025-08-13,2025-08-27,Los Angeles,Uber Cross-App,False,False
U002839,2026-02-12,2026-02-23,Los Angeles,Uber Cross-App,True,False
U002840,2025-09-27,2025-10-06,Los Angeles,Local Campaign,True,False
U002841,2025-11-09,2025-11-20,Seattle,Uber Cross-App,True,True
U002842,2025-11-02,2025-11-13,San Diego,Organic,True,False
U002843,2025-08-27,2025-09-22,Seattle,Organic,False,False
U002844,2025-07-23,2025-08-04,Phoenix,Local Campaign,False,True
U002845,2025-07-09,2025-07-21,Los Angeles,Referral,True,True
U002846,2025-09-09,2025-09-12,Los Angeles,Paid Social,True,False
U002847,2025-10-15,2025-10-23,Los Angeles,Paid Social,True,True
U002848,2025-08-22,2025-08-22,Los Angeles,Paid Social,True,False
U002849,2026-01-16,2026-02-17,Los Angeles,Organic,False,False
U002850,2025-12-05,2025-12-06,San Francisco,Referral,False,False
U002851,2026-01-03,2026-01-12,Los Angeles,Uber Cross-App,True,True
U002852,2025-10-26,2025-10-29,San Diego,Organic,True,False
U002853,2025-07-14,2025-07-18,Phoenix,Local Campaign,True,True
U002854,2025-10-10,2025-11-06,Phoenix,Uber Cross-App,False,True
U002855,2026-03-20,2026-03-31,Los Angeles,Local Campaign,False,True
U002856,2026-01-17,2026-01-25,Seattle,Organic,True,True
U002857,2026-01-25,2026-02-01,San Diego,Referral,True,False
U002858,2025-11-04,2025-11-10,Los Angeles,Uber Cross-App,True,True
U002859,2026-03-18,2026-03-28,Los Angeles,Organic,True,True
U002860,2026-01-17,2026-03-01,Seattle,Referral,False,True
U002861,2026-03-22,2026-03-23,Los Angeles,Paid Social,True,False
U002862,2026-02-23,2026-02-27,Los Angeles,Referral,True,False
U002863,2025-07-08,2025-07-19,Los Angeles,Paid Social,True,True
U002864,2025-09-16,2025-09-30,Los Angeles,Uber Cross-App,True,False
U002865,2026-01-25,2026-02-12,San Francisco,Local Campaign,False,False
U002866,2026-01-25,2026-02-05,Phoenix,Local Campaign,False,False
U002867,2025-08-27,2025-09-08,Los Angeles,Uber Cross-App,True,True
U002868,2025-07-10,2025-07-11,Los Angeles,Organic,True,False
U002869,2026-01-12,2026-01-13,San Francisco,Paid Social,True,False
U002870,2025-09-20,2025-09-22,Phoenix,Local Campaign,False,False
U002871,2025-08-23,2025-08-29,Los Angeles,Organic,True,True
U002872,2025-07-15,2025-07-29,San Francisco,Local Campaign,True,False
U002873,2026-03-10,2026-03-16,San Diego,Organic,True,False
U002874,2025-12-22,2025-12-28,San Francisco,Paid Social,True,True
U002875,2025-10-30,2025-10-30,Seattle,Organic,True,False
U002876,2026-01-21,2026-02-17,Los Angeles,Uber Cross-App,False,False
U002877,2026-02-09,2026-03-16,San Diego,Organic,False,False
U002878,2025-08-06,2025-08-12,San Diego,Local Campaign,True,False
U002879,2026-02-02,2026-02-09,Los Angeles,Paid Social,True,False
U002880,2026-02-09,2026-02-12,Phoenix,Uber Cross-App,True,True
U002881,2026-01-24,2026-02-07,Los Angeles,Local Campaign,True,False
U002882,2025-10-09,2025-11-03,San Francisco,Local Campaign,False,True
U002883,2025-08-28,2025-09-08,Los Angeles,Uber Cross-App,False,True
U002884,2026-03-20,2026-03-31,Los Angeles,Paid Social,False,False
U002885,2026-03-20,2026-03-31,San Francisco,Referral,False,False
U002886,2026-01-30,2026-02-13,Seattle,Paid Social,True,False
U002887,2025-08-18,2025-09-13,Los Angeles,Uber Cross-App,False,True
U002888,2025-12-10,2025-12-18,Los Angeles,Referral,False,True
U002889,2025-09-21,2025-10-01,Los Angeles,Paid Social,False,False
U002890,2025-12-01,2025-12-11,Los Angeles,Uber Cross-App,True,False
U002891,2026-03-26,2026-03-31,Los Angeles,Local Campaign,True,False
U002892,2025-12-09,2025-12-15,Los Angeles,Uber Cross-App,True,True
U002893,2025-12-17,2026-01-14,Los Angeles,Referral,False,False
U002894,2025-12-21,2025-12-31,Phoenix,Uber Cross-App,True,False
U002895,2025-08-15,2025-08-23,Los Angeles,Referral,True,False
U002896,2025-07-15,2025-07-28,Los Angeles,Paid Social,False,False
U002897,2025-08-01,2025-08-31,Los Angeles,Local Campaign,False,False
U002898,2025-08-25,2025-08-29,Los Angeles,Paid Social,True,False
U002899,2025-12-31,2026-01-28,Seattle,Organic,False,False
U002900,2025-07-12,2025-07-16,Phoenix,Referral,True,False
U002901,2026-03-16,2026-03-31,San Diego,Uber Cross-App,False,True
U002902,2026-02-15,2026-02-23,Los Angeles,Paid Social,False,False
U002903,2025-10-30,2025-11-12,Los Angeles,Organic,True,False
U002904,2025-08-03,2025-08-09,Seattle,Referral,True,True
U002905,2026-02-11,2026-02-11,San Francisco,Local Campaign,True,False
U002906,2025-11-29,2026-01-02,Los Angeles,Referral,False,False
U002907,2025-07-26,2025-08-31,Seattle,Organic,False,True
